,Species,gps,Year,nivalis_2007_18km,nivalis_2008_18km,nivalis_2009_18km,nivalis_2010_18km,nivalis_2011_18km,nivalis_2012_18km,nivalis_2013_18km,nivalis_2014_18km,nivalis_2015_18km,nivalis_2016_18km,nivalis_2017_18km,nivalis_2018_18km,nivalis_2019_18km,nivalis_2020_18km,nivalis_2021_18km,alpestris_2007_18km,alpestris_2008_18km,alpestris_2009_18km,alpestris_2010_18km,alpestris_2011_18km,alpestris_2012_18km,alpestris_2013_18km,alpestris_2014_18km,alpestris_2015_18km,alpestris_2016_18km,alpestris_2017_18km,alpestris_2018_18km,alpestris_2019_18km,alpestris_2020_18km,alpestris_2021_18km,mexicanus_2007_18km,mexicanus_2008_18km,mexicanus_2009_18km,mexicanus_2010_18km,mexicanus_2011_18km,mexicanus_2012_18km,mexicanus_2013_18km,mexicanus_2014_18km,mexicanus_2015_18km,mexicanus_2016_18km,mexicanus_2017_18km,mexicanus_2018_18km,mexicanus_2019_18km,mexicanus_2020_18km,mexicanus_2021_18km
531,Brachiacantha ursina,"(42.6102425522, -71.1757735865)",2021,2,0,3,2,2,1,5,2,1,3,5,1,4,4,7,0,0,0,1,0,0,1,0,2,2,3,4,3,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Brachiacantha ursina,"(41.9160194397, -70.6461639404)",2021,9,14,17,15,13,14,13,21,15,27,22,24,15,22,25,10,22,20,14,22,23,21,25,23,21,22,30,30,31,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Brachiacantha ursina,"(42.652435, -70.8553483333)",2021,51,46,49,41,77,59,80,80,54,75,85,91,81,89,132,33,43,36,28,39,30,46,38,30,41,40,36,45,54,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,Brachiacantha ursina,"(42.1021283333, -72.3237533333)",2021,1,1,1,1,0,0,1,2,0,0,1,1,0,0,0,2,0,0,0,0,1,2,1,2,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,Brachiacantha ursina,"(42.460155, -72.224425)",2021,4,3,8,3,6,3,3,3,1,10,9,11,12,11,10,8,0,6,2,0,2,4,3,4,11,11,10,9,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Brachiacantha ursina,"(42.30118635, -72.40425407)",2021,20,19,19,19,17,12,51,39,24,21,27,20,32,31,30,23,10,12,9,15,24,30,31,36,29,27,29,21,29,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Brachiacantha ursina,"(42.289075, -72.6457216667)",2021,20,12,12,18,17,8,54,39,28,18,29,36,38,45,49,26,13,16,11,24,34,37,46,43,42,35,42,33,47,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,Brachiacantha ursina,"(41.9216419722, -70.546209)",2021,10,16,17,16,16,17,20,27,17,27,22,30,19,25,27,11,24,24,20,28,29,29,30,24,24,25,34,32,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,Brachiacantha ursina,"(42.5195633333, -71.32455)",2021,11,10,5,10,8,12,28,23,11,16,20,13,6,17,20,5,4,2,7,5,8,9,8,11,14,12,12,6,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Brachiacantha ursina,"(42.5194633333, -71.3239883333)",2021,11,10,5,10,9,12,28,23,11,16,20,13,6,17,21,5,4,2,7,5,8,9,8,11,14,12,12,6,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Brachiacantha ursina,"(42.1106708081, -72.0053442962)",2021,0,0,0,1,0,2,1,2,2,2,2,1,1,2,2,0,0,0,0,0,1,0,0,4,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Brachiacantha ursina,"(42.581083686, -71.5310811996)",2021,8,5,4,3,4,3,4,12,1,7,9,12,3,9,10,4,3,2,3,3,8,5,6,10,9,9,6,6,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,Brachiacantha ursina,"(42.6042002788, -71.6168197682)",2021,7,3,4,0,8,2,2,8,1,2,4,8,2,6,11,3,5,5,2,3,7,2,4,4,4,2,3,2,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Brachiacantha ursina,"(42.2828990501, -83.755118698)",2021,3,7,4,7,26,16,40,19,29,14,11,7,13,12,26,6,9,16,16,31,62,94,64,115,71,65,85,90,143,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Brachiacantha ursina,"(43.6006236947, -84.7835738584)",2021,0,1,3,1,2,7,8,10,13,14,20,24,23,33,47,1,4,0,3,0,6,9,29,33,37,44,50,64,84,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Brachiacantha ursina,"(42.3868388889, -71.1459666667)",2021,14,27,24,29,43,32,62,40,35,49,48,32,26,38,51,8,9,16,9,14,10,15,9,15,19,21,15,12,27,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Brachiacantha ursina,"(42.5269539632, -83.4515023972)",2021,4,2,2,1,2,5,4,1,3,2,2,1,0,5,4,5,13,11,16,10,17,22,12,32,16,23,20,33,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Brachiacantha ursina,"(42.6708789722, -83.0191549722)",2021,0,0,1,2,3,1,15,10,21,20,13,26,11,3,13,2,4,6,9,9,16,30,39,47,59,59,53,40,62,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Brachiacantha ursina,"(45.1923138889, -85.1184833333)",2021,0,1,3,7,10,13,12,11,16,8,12,1,8,5,1,1,0,0,1,1,1,4,2,4,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Brachiacantha ursina,"(42.7465833333, -84.5730277778)",2021,0,1,1,1,8,9,23,11,12,18,19,22,4,5,24,0,0,0,5,5,35,47,40,53,30,32,29,27,37,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,Brachiacantha ursina,"(42.4731949, -83.2074755)",2021,2,6,4,0,0,0,3,1,6,3,0,2,0,0,0,5,9,9,4,5,7,15,10,20,7,12,7,11,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Brachiacantha ursina,"(42.6709809722, -83.019058)",2021,0,0,1,2,3,1,15,10,21,20,13,26,11,3,13,2,4,6,9,9,16,30,39,47,59,59,53,40,62,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Brachiacantha ursina,"(44.37887, -72.943955)",2021,6,2,3,5,4,7,11,14,4,16,13,11,13,14,18,0,0,0,0,0,0,1,0,2,0,0,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,Brachiacantha ursina,"(44.52798, -71.8157883333)",2021,0,0,0,0,0,1,1,3,3,5,5,1,4,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Brachiacantha ursina,"(44.4531769167, -72.0711806972)",2021,0,0,0,0,0,1,2,7,2,1,1,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,Brachiacantha ursina,"(43.3536745824, -72.5800547184)",2021,0,0,0,0,5,1,3,9,8,5,8,4,0,5,12,0,1,0,0,1,0,0,1,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Brachiacantha ursina,"(44.5279083333, -71.8158633333)",2021,0,0,0,0,0,1,1,3,3,5,5,1,4,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,Brachiacantha ursina,"(44.4862847222, -73.1261913889)",2021,15,10,15,17,14,19,28,29,29,44,46,40,28,38,70,2,3,1,0,1,3,1,5,6,3,5,4,8,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,Brachiacantha ursina,"(44.48102, -73.1500083333)",2021,15,11,15,17,15,23,30,31,32,50,50,45,34,46,82,2,4,1,0,1,3,1,6,6,3,5,4,8,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,Brachiacantha ursina,"(44.4811633333, -73.149825)",2021,15,11,15,17,15,23,30,31,32,50,50,44,34,45,82,2,4,1,0,1,3,1,6,6,3,5,4,8,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Brachiacantha ursina,"(44.4811904899, -73.1501999342)",2021,15,11,15,17,15,23,30,31,32,50,50,45,34,46,82,2,4,1,0,1,3,1,6,6,3,5,4,8,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Brachiacantha ursina,"(44.501365, -73.176285)",2021,16,14,15,17,14,21,26,26,32,43,49,39,27,43,76,2,4,1,0,1,3,0,6,5,3,5,3,6,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Brachiacantha ursina,"(43.6818366667, -72.5667116667)",2021,0,0,5,3,1,12,20,16,8,17,21,17,12,24,8,0,0,0,0,0,4,5,6,6,4,5,11,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Brachiacantha ursina,"(44.5908931364, -73.1902537868)",2021,16,14,9,10,9,16,12,18,22,28,33,24,22,30,55,4,4,0,0,1,1,0,6,1,2,4,1,4,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Brachiacantha ursina,"(43.49956484, -72.43231541)",2021,1,0,1,0,6,8,9,9,12,7,10,8,3,11,8,0,0,0,0,4,4,6,3,3,3,3,7,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Brachiacantha ursina,"(42.4583466667, -73.2536466667)",2021,4,2,4,2,3,1,2,10,5,19,10,13,13,16,22,0,0,0,0,0,0,0,4,5,1,6,3,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,Brachiacantha ursina,"(41.9586632222, -72.1048498056)",2021,0,0,3,0,1,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,Brachiacantha ursina,"(42.8559846897, -88.6703450885)",2021,1,1,1,6,4,2,4,0,2,6,3,2,3,8,3,8,9,5,8,13,22,43,32,32,38,28,46,32,39,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Brachiacantha ursina,"(42.6492116667, -89.8175583333)",2021,0,0,0,3,1,0,1,2,1,0,1,0,0,2,1,3,5,3,7,4,0,3,0,9,18,12,15,14,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Brachiacantha ursina,"(43.0849315503, -88.906105645)",2021,2,1,2,7,5,14,12,6,5,8,6,9,4,3,4,13,7,11,9,18,18,31,32,50,41,72,47,78,57,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,Brachiacantha ursina,"(44.373817331, -89.7516250983)",2021,1,2,5,6,7,6,13,28,14,24,21,22,34,45,32,8,6,7,8,6,19,28,30,41,52,51,42,70,89,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,Brachiacantha ursina,"(43.1590102297, -88.1752300259)",2021,2,3,0,3,2,2,4,3,2,1,1,0,1,2,2,3,3,11,23,22,20,15,31,28,20,20,32,32,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Brachiacantha ursina,"(42.8418563945, -88.6056958292)",2021,1,1,2,5,4,3,4,0,2,4,2,2,3,8,6,6,9,4,9,14,22,42,28,28,37,25,44,33,35,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,Brachiacantha ursina,"(39.7839101332, -75.6164070591)",2021,0,0,3,1,1,0,0,0,1,1,2,1,1,0,0,2,1,3,7,2,6,10,8,14,23,16,14,14,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,Brachiacantha ursina,"(39.7872222222, -75.6580555556)",2021,0,0,3,1,1,0,0,0,1,1,2,0,1,0,1,3,1,3,7,3,6,7,9,14,24,18,14,20,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,Brachiacantha ursina,"(41.60883, -72.2350833333)",2021,0,0,4,1,1,1,1,0,0,3,0,2,0,2,4,0,0,1,0,0,1,1,1,2,2,1,4,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Brachiacantha ursina,"(41.5870079722, -72.8458779722)",2021,0,0,0,0,0,0,0,2,0,1,0,4,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Brachiacantha ursina,"(41.8283206949, -72.450093631)",2021,7,6,7,6,8,6,6,11,2,4,9,10,6,11,16,1,3,2,9,5,7,6,7,4,10,13,8,7,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,Brachiacantha ursina,"(41.8458336446, -72.4399016206)",2021,7,6,7,5,5,5,6,10,2,4,9,10,5,11,15,1,3,2,8,5,7,5,7,5,9,13,8,7,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Brachiacantha ursina,"(41.7568084161, -72.1774685651)",2021,3,5,8,4,5,1,2,7,0,4,5,6,4,9,13,0,3,3,8,3,3,4,7,5,10,11,8,6,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Brachiacantha ursina,"(41.754255, -73.212688)",2021,4,1,8,5,10,1,6,7,2,6,6,2,3,1,7,1,3,0,0,1,1,1,3,2,1,5,5,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,Brachiacantha ursina,"(36.6737397547, -81.6103848395)",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Brachiacantha ursina,"(38.7541716667, -75.9923833333)",2021,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,13,21,16,44,30,31,52,63,62,83,95,56,104,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,Brachiacantha ursina,"(42.0190060572, -91.6423489229)",2021,0,0,1,0,1,0,4,3,0,0,1,0,5,2,4,0,1,1,1,0,2,4,3,6,6,1,6,7,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,Brachiacantha ursina,"(41.0906138333, -85.1132055)",2021,0,4,0,0,0,0,1,0,0,1,0,0,1,0,8,11,5,3,2,1,4,2,2,6,2,8,26,16,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Brachiacantha ursina,"(40.2146777778, -85.4508083333)",2021,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,6,12,7,4,1,0,1,0,2,12,13,16,6,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Brachiacantha ursina,"(44.69875, -70.4309944444)",2021,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Brachiacantha ursina,"(44.03307596, -70.11689737)",2021,0,0,2,2,3,2,4,5,4,5,2,5,4,5,9,0,0,1,2,3,1,1,1,0,5,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,Brachiacantha ursina,"(43.9001075084, -69.9144870043)",2021,0,0,2,4,10,6,13,10,10,15,15,18,5,15,36,0,1,2,1,5,4,4,5,4,8,5,5,7,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Brachiacantha ursina,"(43.9299279713, -69.9261813238)",2021,0,0,3,4,10,6,11,8,9,13,15,15,5,15,35,0,1,2,1,4,4,2,3,3,7,4,5,6,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Brachiacantha ursina,"(38.8437466667, -84.4679116667)",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,Brachiacantha ursina,"(45.1612336644, -75.9389259294)",2021,10,11,12,21,18,9,50,53,41,117,203,142,174,190,10,7,15,8,8,15,10,30,45,26,64,142,67,109,124,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,Brachiacantha ursina,"(48.9388083333, -101.4129055556)",2021,0,0,0,0,0,0,0,0,1,5,11,3,4,5,8,0,1,1,0,3,6,1,7,14,10,27,17,16,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,Brachiacantha ursina,"(44.2249765901, -76.6369500384)",2021,12,9,11,20,20,19,29,40,30,62,44,45,55,59,83,8,4,8,5,7,11,23,25,21,28,20,21,22,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,Brachiacantha ursina,"(45.2287166667, -76.1959277778)",2021,3,5,3,4,3,7,6,12,18,41,46,37,17,34,25,1,2,1,1,2,2,2,6,6,14,37,23,12,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Brachiacantha ursina,"(42.1041977, -83.09598646)",2021,2,4,3,5,5,9,17,10,15,32,20,15,20,26,33,18,13,15,19,22,29,26,39,68,80,115,101,136,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Brachiacantha ursina,"(43.48111469, -79.951534349)",2021,2,4,2,5,1,9,10,8,14,10,1,6,8,7,18,1,3,3,4,2,39,54,30,48,57,103,66,56,62,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Brachiacantha ursina,"(45.5207695, -65.8269178)",2021,0,0,0,0,0,0,0,0,0,3,1,3,1,4,2,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Brachiacantha ursina,"(43.3259838997, -79.8087314997)",2021,13,15,6,13,23,26,38,27,47,46,21,18,27,39,53,5,8,2,7,22,32,71,68,59,75,105,70,78,68,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Brachiacantha ursina,"(42.1276647137, -83.0986918623)",2021,2,4,3,5,5,8,16,10,16,30,21,13,17,20,30,18,12,15,19,22,29,26,38,66,78,111,93,113,150,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,Brachiacantha ursina,"(45.1395112849, -76.3843685616)",2021,1,0,1,2,1,6,3,6,5,9,4,12,6,10,11,0,0,0,0,0,2,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Brachiacantha ursina,"(43.2662916667, -79.94307)",2021,11,15,5,10,24,19,41,24,45,35,16,13,24,37,50,4,10,4,8,24,24,67,56,68,41,49,58,62,50,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,Brachiacantha ursina,"(42.4084379936, -82.2214394396)",2021,4,2,0,1,0,1,1,3,4,6,9,6,10,14,21,9,5,19,0,4,13,17,13,56,35,42,50,54,48,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Brachiacantha ursina,"(42.4208138997, -82.2094113997)",2021,4,2,0,1,0,1,2,3,4,6,8,5,10,14,21,8,5,19,0,4,13,19,12,60,33,38,46,52,47,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Brachiacantha ursina,"(45.8980443143, -74.2168482487)",2021,0,0,0,0,0,0,1,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Brachiacantha ursina,"(45.8980361, -74.2167438102)",2021,0,0,0,0,0,0,1,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,Brachiacantha ursina,"(45.3598759722, -75.7884439722)",2021,24,25,26,32,36,40,80,75,75,150,209,174,195,241,0,11,14,10,7,16,11,36,42,29,68,133,65,102,130,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,Brachiacantha ursina,"(45.3867633333, -75.70331)",2021,18,18,17,18,20,38,45,32,43,69,64,67,45,98,0,4,5,5,0,4,2,11,8,8,19,22,11,7,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,Brachiacantha ursina,"(42.7618269426, -96.958076216)",2021,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,1,12,5,3,3,4,9,10,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Brachiacantha ursina,"(42.90885, -73.9398388889)",2021,1,2,3,2,5,0,3,4,6,6,8,7,4,9,16,1,1,6,10,4,8,3,7,11,3,8,4,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Brachiacantha ursina,"(42.680175, -73.7407616667)",2021,4,4,2,3,5,4,12,21,2,7,32,12,10,15,25,0,1,0,0,1,6,2,6,8,3,4,2,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,Brachiacantha ursina,"(44.57937, -75.0956278333)",2021,5,4,3,1,2,3,12,10,8,16,26,11,19,13,27,1,2,2,1,0,0,4,4,2,2,4,6,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,Brachiacantha ursina,"(42.5622938289, -76.3993017778)",2021,21,22,15,15,20,28,40,96,52,68,58,81,41,63,75,23,19,21,20,28,32,61,59,79,66,46,56,50,78,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Brachiacantha ursina,"(43.5756950378, -73.6544723511)",2021,0,0,0,0,0,0,0,0,2,3,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,Brachiacantha ursina,"(42.456505, -76.4706883333)",2021,19,21,17,17,22,24,42,68,42,62,59,76,38,54,62,22,16,22,20,25,33,62,52,68,70,47,57,54,74,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,Brachiacantha ursina,"(41.8198783333, -74.1547555)",2021,1,2,2,1,2,3,11,5,5,7,15,17,8,12,14,0,0,0,0,3,5,4,7,3,8,5,9,6,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Brachiacantha ursina,"(42.6914591914, -73.8963259343)",2021,2,4,2,1,3,2,11,21,4,8,24,13,8,10,21,0,0,0,0,1,1,0,4,7,2,3,2,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Brachiacantha ursina,"(42.1239636982, -76.8315082835)",2021,3,1,2,1,0,2,5,7,4,2,3,3,3,5,6,0,1,0,1,1,1,1,3,3,2,0,3,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,Brachiacantha ursina,"(42.0293344079, -73.9032020997)",2021,3,1,0,0,1,5,6,8,3,11,25,13,17,11,21,0,1,0,0,0,1,3,3,1,6,3,9,8,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Brachiacantha ursina,"(42.06015, -73.9104083333)",2021,2,1,0,0,2,5,6,9,4,10,24,18,18,13,24,0,1,0,0,0,1,2,2,2,7,6,12,10,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,Brachiacantha ursina,"(44.57934124, -75.09594447)",2021,5,4,3,1,2,3,12,10,8,16,26,11,19,13,27,1,2,2,1,0,0,4,4,2,2,4,6,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,Brachiacantha ursina,"(44.5793255991, -75.0958035232)",2021,5,4,3,1,2,3,12,10,8,16,26,11,19,13,27,1,2,2,1,0,0,4,4,2,2,4,6,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Brachiacantha ursina,"(44.5794346617, -75.0958680491)",2021,5,4,3,1,2,3,12,10,8,16,26,11,19,13,27,1,2,2,1,0,0,4,4,2,2,4,6,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,Brachiacantha ursina,"(45.0160218737, -74.7668912591)",2021,4,4,7,12,14,15,13,11,9,15,28,11,12,15,22,1,2,3,8,3,3,3,4,2,3,4,1,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,Brachiacantha ursina,"(45.7974739075, -76.1554641724)",2021,5,2,3,1,2,1,1,0,2,2,3,2,1,8,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,Brachiacantha ursina,"(43.3147865, -79.8490532)",2021,13,15,5,12,24,24,41,26,46,43,20,18,29,39,53,6,9,2,7,23,33,71,68,60,70,96,70,86,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,Brachiacantha ursina,"(45.3199808997, -79.2241013)",2021,1,2,1,0,1,0,1,0,1,2,2,1,2,9,8,0,0,0,0,0,0,0,0,0,1,1,1,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,Brachiacantha ursina,"(44.48101, -77.31793)",2021,0,0,0,0,1,0,0,2,0,0,0,1,2,5,6,0,0,0,0,4,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,Brachiacantha ursina,"(43.3147865, -79.8490532)",2021,13,15,5,12,24,24,41,26,46,43,20,18,29,39,53,6,9,2,7,23,33,71,68,60,70,96,70,86,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Brachiacantha ursina,"(44.256325, -76.5857783333)",2021,17,13,19,23,26,26,35,44,34,75,55,61,69,64,93,17,11,17,11,13,19,32,31,27,44,26,36,38,43,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,Brachiacantha ursina,"(45.1966041997, -75.9768976271)",2021,10,13,14,21,17,9,51,55,41,122,204,149,173,191,11,7,15,8,8,15,10,31,45,26,66,149,66,107,125,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Brachiacantha ursina,"(43.0158336891, -82.3689969914)",2021,1,2,4,5,1,11,15,15,9,24,20,15,24,39,52,4,6,3,10,5,20,30,36,40,35,40,53,58,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Brachiacantha ursina,"(44.3462295244, -78.3166007388)",2021,0,2,1,3,5,26,34,24,55,45,24,35,32,86,0,1,2,0,0,1,15,21,38,21,28,32,19,36,57,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Brachiacantha ursina,"(46.2096417, -74.5852526)",2021,0,0,1,2,3,0,0,4,10,12,7,7,9,12,0,0,0,0,1,0,1,0,2,1,3,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,Brachiacantha ursina,"(45.4076083333, -72.2511366667)",2021,1,3,0,1,0,2,2,1,2,2,2,2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Brachiacantha ursina,"(43.3938888889, -80.0633333333)",2021,1,11,1,8,23,13,49,14,30,30,15,9,15,21,20,5,8,5,7,24,59,99,77,113,93,142,75,102,79,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,Brachiacantha ursina,"(46.3967476654, -72.6028252782)",2021,4,4,1,5,5,5,5,10,13,20,23,18,19,27,0,1,2,0,1,1,6,2,5,8,5,10,10,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Brachiacantha ursina,"(45.2037966667, -76.2221333333)",2021,5,5,3,4,2,7,5,7,14,20,43,32,15,27,24,1,3,1,1,1,2,2,7,1,5,19,14,7,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,Brachiacantha ursina,"(48.1436691935, -77.869438559)",2021,7,7,9,3,8,9,6,11,18,21,24,13,8,24,0,6,4,7,3,4,5,8,7,6,11,12,5,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
