gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1205690587	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS318849504	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Laysan Island	Midway Islands	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.76885	-171.73312							2013-09-15T00:00:00	15	9	2013	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS318849504				CC_BY_4_0		obsr309331			2021-09-25T19:19:11.363Z		COUNTRY_DERIVED_FROM_COORDINATES
1183268621	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS267022775	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	25.7742x-171.7391 - Jul 28, 2014, 9:05 PM	Midway Islands	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.774155	-171.73907							2014-07-28T00:00:00	28	7	2014	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS267022775				CC_BY_4_0		obsr47826			2021-09-25T19:18:30.637Z		COUNTRY_DERIVED_FROM_COORDINATES
1183257899	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS267023621	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	25.7742x-171.7390 - Aug 3, 2014, 5:00 PM	Midway Islands	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.774195	-171.73901							2014-08-03T00:00:00	3	8	2014	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS267023621				CC_BY_4_0		obsr47826			2021-09-25T19:20:57.250Z		COUNTRY_DERIVED_FROM_COORDINATES
818784431	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS150196040	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Laysan Island, HI	Midway Islands	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	25.776892	-171.72917							2012-01-02T00:00:00	2	1	2012	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS150196040				CC_BY_4_0		obsr307239			2021-09-25T17:59:53.771Z		COUNTRY_DERIVED_FROM_COORDINATES
818158168	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS146415777	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Shade house naupaka	Midway Islands	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.77913	-171.73299							2011-10-11T00:00:00	11	10	2011	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS146415777				CC_BY_4_0		obsr47826			2021-09-25T17:59:39.032Z		COUNTRY_DERIVED_FROM_COORDINATES
818144689	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS146410045	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Shade house naupaka	Midway Islands	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.77913	-171.73299							2011-10-08T00:00:00	8	10	2011	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS146410045				CC_BY_4_0		obsr57052			2021-09-25T19:08:22.677Z		COUNTRY_DERIVED_FROM_COORDINATES
818143846	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS146410102	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Nihoa camp	Hawaii	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.059366	-161.92294							2011-09-04T00:00:00	4	9	2011	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS146410102				CC_BY_4_0		obsr57052			2021-09-25T19:10:52.552Z		
818142623	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS146402722	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Island Perimeter	Midway Islands	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.77444	-171.73975							2011-12-24T00:00:00	24	12	2011	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS146402722				CC_BY_4_0		obsr47826			2021-09-25T19:14:21.391Z		COUNTRY_DERIVED_FROM_COORDINATES
818142007	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS146416106	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Nihoa camp	Hawaii	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.059366	-161.92294							2011-09-04T00:00:00	4	9	2011	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS146416106				CC_BY_4_0		obsr47826			2021-09-25T18:00:38.386Z		
818141324	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS146415847	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Shade house naupaka	Midway Islands	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.77913	-171.73299							2011-10-08T00:00:00	8	10	2011	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS146415847				CC_BY_4_0		obsr47826			2021-09-25T17:59:43.923Z		COUNTRY_DERIVED_FROM_COORDINATES
